District,District Latitude,District Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Budapest XVIII. kerulete,47.430488000000004,19.193738,Szent Lőrinc Sörkert,47.44189908982855,19.18366818357598,Beer Garden
Budapest XVIII. kerulete,47.430488000000004,19.193738,László Tanya Étterem,47.44462479602972,19.18830776954062,Modern European Restaurant
Budapest XVIII. kerulete,47.430488000000004,19.193738,Pellegrini Pékség,47.42995216652849,19.218617080823115,Bakery
Budapest XVIII. kerulete,47.430488000000004,19.193738,Új Tündérkert Étterem,47.44498914407066,19.178391939918548,Eastern European Restaurant
Budapest XVIII. kerulete,47.430488000000004,19.193738,Tonett étterem,47.446257157308146,19.191381124229473,Eastern European Restaurant
Budapest XVIII. kerulete,47.430488000000004,19.193738,Lidl,47.4463959904196,19.1707429130591,Supermarket
Budapest XVIII. kerulete,47.430488000000004,19.193738,Lidl,47.4340946983264,19.2004320894185,Supermarket
Budapest XVIII. kerulete,47.430488000000004,19.193738,Lidl,47.4318889653213,19.1740119619697,Supermarket
Budapest XVIII. kerulete,47.430488000000004,19.193738,Gilice tér,47.43250030601743,19.181279894583426,Plaza
Budapest XVIII. kerulete,47.430488000000004,19.193738,SPAR,47.433002581182876,19.17792438600211,Grocery Store
Budapest XVIII. kerulete,47.430488000000004,19.193738,No Relax,47.44177805054747,19.183966859765782,Bar
Budapest XVIII. kerulete,47.430488000000004,19.193738,SPAR,47.4468614,19.1904666,Grocery Store
Budapest XVIII. kerulete,47.430488000000004,19.193738,"A-Garázs Söröző, Borozó",47.43552791152814,19.191662515068273,Pub
Budapest XVIII. kerulete,47.430488000000004,19.193738,Thököly út (50),47.442952704338346,19.179811273465315,Tram Station
Budapest XVIII. kerulete,47.430488000000004,19.193738,SPAR,47.416056926565815,19.20725947278993,Supermarket
Budapest XVIII. kerulete,47.430488000000004,19.193738,Ungvár utca (50),47.43117917218104,19.21209990978241,Tram Station
Budapest XVIII. kerulete,47.430488000000004,19.193738,"Halomi út (166, 166A, 182, 266, 282E, 950, 950A)",47.42207937068414,19.210704942619206,Bus Stop
Budapest XVIII. kerulete,47.430488000000004,19.193738,Puszedli Cukrászda,47.429561,19.216782,Ice Cream Shop
Budapest XVIII. kerulete,47.430488000000004,19.193738,SPAR,47.429058010609204,19.217462828247903,Grocery Store
Budapest XVIII. kerulete,47.430488000000004,19.193738,Béke tér,47.43138105820201,19.218158815837743,Park
Budapest XVIII. kerulete,47.430488000000004,19.193738,Béke tér Gyógyszertár,47.428670693068035,19.219202722578896,Pharmacy
Budapest XVIII. kerulete,47.430488000000004,19.193738,Gyros Box,47.413566632586594,19.201383538488457,Fast Food Restaurant
Budapest XVIII. kerulete,47.430488000000004,19.193738,"Alacskai úti lakótelep (166, 166A, 182, 254E, 266, 282E, 950, 950A)",47.41331112664523,19.20159084359335,Bus Stop
Budapest XVIII. kerulete,47.430488000000004,19.193738,Malév SC Sporttelep,47.43888750915866,19.218151131362735,Soccer Field
Budapest XVIII. kerulete,47.430488000000004,19.193738,Vilmos Endre Sportcentrum,47.438768741948586,19.219730656687553,Sports Club
Budapest XVIII. kerulete,47.430488000000004,19.193738,Malév Gym,47.43858827626788,19.219903568538964,Gym
Budapest XVIII. kerulete,47.430488000000004,19.193738,Malév Uszoda,47.43885755066532,19.219809564882187,Pool
Budapest XVIII. kerulete,47.430488000000004,19.193738,Batata Közért,47.43622029431294,19.22247336092709,Food & Drink Shop
Budapest XVIII. kerulete,47.430488000000004,19.193738,Bambusz Ételbár,47.436779559666604,19.222705512086367,Diner
Budapest XVIII. kerulete,47.430488000000004,19.193738,"Ferihegy vasútállomás (166, 166A, 236, 266,)",47.43682807628467,19.222723469780476,Bus Stop
Budapest XVIII. kerulete,47.430488000000004,19.193738,"Ferihegy vasútállomás (200E, 900)",47.43783434804356,19.22318077716001,Bus Stop
Budapest XVIII. kerulete,47.430488000000004,19.193738,"Kisfaludy utca (166, 166A, 254E, 266, 950)",47.409013195132246,19.194047552551226,Bus Stop
Budapest XVIII. kerulete,47.430488000000004,19.193738,"Kisfaludy utca (Nemes utca) 184, 284E",47.40885316611485,19.1929789821739,Bus Stop
Budapest XVIII. kerulete,47.430488000000004,19.193738,"Zöldségpiac‎ (54, 55, 84E, 89E, 294E, 994)",47.41740832444395,19.168203943485736,Bus Stop
Budapest XVIII. kerulete,47.430488000000004,19.193738,"Liszt Ferenc Airport (93, 200E)",47.43924921873428,19.223177433013916,Bus Stop
Budapest XVIII. kerulete,47.430488000000004,19.193738,"Pestszentimre felső vasútállomás (S21, 54, 55, 84E, 89E, 294E, 994)",47.41395544735927,19.17283771351024,Bus Stop
Budapest XVIII. kerulete,47.430488000000004,19.193738,Espressamente,47.43968988608967,19.223270719912072,Café
Budapest XVIII. kerulete,47.430488000000004,19.193738,Repülőtéri Képzési Központ,47.43955622453222,19.22342653434792,Airport Service
Budapest XVIII. kerulete,47.430488000000004,19.193738,Fehér és fiai élelmiszerbolt.,47.4130061119643,19.17390778357475,Food & Drink Shop
Budapest XVIII. kerulete,47.430488000000004,19.193738,Terminal 1,47.439989394849285,19.223756790161133,Airport Terminal
Budapest XVIII. kerulete,47.430488000000004,19.193738,10 Minutes Bistro & Cafe,47.439719364355874,19.223967996439026,Diner
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,La-Guna Sushi Bar,47.45904341485118,19.141879259405545,Sushi Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Leonidas Gyros,47.45930475139935,19.141187469235557,Greek Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Lidl Kispest,47.4569113694556,19.1458737521173,Supermarket
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,a másik bolt,47.456349753922176,19.12487496040169,Deli / Bodega
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Gulliver és a törpék vendéglője,47.45985513506317,19.140076854079428,Hungarian Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Cafe Frei,47.46329166213495,19.145881883135285,Coffee Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Templom tér,47.45351994345431,19.141488498319024,Park
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Nótafa Vendéglő,47.45534579002075,19.13863489146501,Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Hópehely cukrászda,47.44801105441383,19.149151469439243,Ice Cream Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Kós Károly tér,47.45553169411855,19.126482887661,Park
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,MegaFitness,47.462319510046164,19.14682213249294,Gym / Fitness Center
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Lepenyfogo,47.461143119019546,19.149760817074732,Pizza Place
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Halásztanya Étterem,47.452476580257624,19.150759881548424,Hungarian Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Fressnapf XXL,47.461834,19.13124,Pet Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Pasa Kebab,47.456496646170464,19.14701295639265,Turkish Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Adri Gyros,47.45951158561112,19.140488654297606,Burger Joint
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Sea-Watch Búváráruház,47.45006859285097,19.153502186244495,Dive Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Bujdosó Székely Étterem,47.461416,19.149445,Hungarian Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Kakas Étterem,47.4535727691403,19.167283936907516,Hungarian Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Príma Wellness Sportközpont,47.46578322888506,19.157908263086515,Gym
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Aldi,47.43754863292807,19.14691215882042,Grocery Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Kispesti Piac,47.45855049906886,19.145068539850453,Farmers Market
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Tchibo,47.462778611700344,19.148626349370446,Miscellaneous Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,DIEGO,47.46275186936727,19.135075410741766,Carpet Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Mandarina Shoarma,47.46263266820904,19.148008951090294,Falafel Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Zing Burger,47.46385058589028,19.128121023239782,Burger Joint
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Fressnapf,47.46614540253646,19.155900655930783,Pet Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Libri Köki,47.46316088947616,19.145905524563965,Bookstore
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Power Gym fitness,47.4592306479182,19.142150570085377,Gym / Fitness Center
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Nyúl Dombi Futópálya,47.464096,19.119314,Track
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,ALDI,47.46234976505659,19.1315779294289,Supermarket
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,La-Guna,47.45592008414378,19.146907065889394,Eastern European Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,KacKac,47.46278885760423,19.149122058784368,Indoor Play Area
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Tinódi Pékség,47.465748,19.115145,Bakery
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Kispesti Uszoda,47.46053933120363,19.151260629147686,Pool
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,New Yorker,47.46310356205481,19.146987053770328,Clothing Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Balatoni Fagyizó,47.44586,19.171745,Ice Cream Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Vágóhíd söröző,47.45924589271676,19.14915922132149,Pub
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Kossuth tér,47.457867,19.144651,Park
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Café Frei,47.46379727038087,19.128003664021417,Coffee Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Lantos JOHNNY Fitness,47.461181607014886,19.134664301147787,Gym
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Haspók Falatozó,47.470874421060635,19.125994095877438,Diner
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Pöttyös Pékség,47.46628334645655,19.115761325394452,Bakery
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Pizzoli,47.46109809432551,19.136054328429573,Pizza Place
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Media Markt,47.46302,19.129704,Electronics Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Aldi,47.4517880717043,19.16025263678023,Supermarket
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Nagyjátszótér,47.464397,19.11653,Playground
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,swan söröző,47.46225452361252,19.148956336946306,Irish Pub
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Szamos Csokoládé,47.46305444512174,19.146556473431932,Dessert Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Lidl,47.4619717393965,19.1149473045413,Supermarket
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Belfrit,47.46272810168318,19.1480360988399,Fast Food Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Lidl,47.4463959904196,19.1707429130591,Supermarket
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Rossmann,47.46256835920591,19.147629699577095,Drugstore
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Chimichanga,47.462836588998485,19.147680076990248,Mexican Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,KFC,47.46307,19.129402,Fried Chicken Joint
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,SPAR,47.45499850901629,19.152655915344212,Grocery Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Hotel Chesscom Budapest,47.46113865339166,19.149825368082315,Hotel
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,McCafé,47.466907218072116,19.154312944787915,Coffee Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Hotel Sunshine *** Superior,47.46049151010693,19.149356223168102,Hotel
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,CCC,47.46316146886828,19.14618274333072,Shoe Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Városház tér (Kispest),47.45342640095098,19.15044347597854,Plaza
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Száva kocsiszín,47.465949865755825,19.12299952434153,Tram Station
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Lidl,47.4694717412717,19.1554863045416,Supermarket
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Boczkó Étterem és Pizzéria,47.457106355730744,19.154302439253737,Pizza Place
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Kispesti Atlétikai Club,47.436530698813684,19.15070609176123,Athletics & Sports
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Wekerlei Kávézó,47.45362560646613,19.123013997486286,Café
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Norbi Update Pékség,47.46312815883526,19.147945276847665,Bakery
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Koller Bácsi cukrászdája,47.455551366545365,19.127165572845517,Dessert Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Costa Coffee,47.46315756567394,19.147264352233787,Coffee Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Burger King,47.46270346590569,19.14763789812261,Fast Food Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Tátra téri piac,47.44188785800484,19.11181667467018,Farmers Market
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Villanytelep (50),47.452517071449144,19.15675148877306,Tram Station
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,CBA Remiz,47.4528464789101,19.156765937805176,Grocery Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,dm drogerie markt,47.46315621249611,19.148019135872055,Cosmetics Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,C&A,47.46279685598518,19.14808913571654,Clothing Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Family Center,47.47060679050279,19.15687691099294,Shopping Mall
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,INTERSPAR,47.47071485866723,19.156230619243203,Supermarket
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Jysk,47.47008106832678,19.154486060142517,Furniture / Home Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Fahéj Pékség és Cukrászda,47.46192591312829,19.113571888970604,Bakery
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Libri,47.46338326392612,19.128803482813865,Bookstore
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,McDonald's,47.46698160125822,19.154586852517166,Fast Food Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Hervis,47.462558,19.130014,Sporting Goods Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Ecseri Bolhapiac,47.43597952304866,19.14536143110195,Flea Market
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Richter Gedeon Étterem,47.472692896968375,19.13862070059535,Diner
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Háda,47.463084262382786,19.1457964043545,Thrift / Vintage Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,T-Pont,47.463087473458366,19.148126261449487,Mobile Phone Shop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Wekerle Étterem,47.45768699828017,19.126189339351445,Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Euronics,47.463059051113405,19.146121387045262,Electronics Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,H&M,47.46268560893669,19.149410189129416,Clothing Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Spar Kossuth tér (ex-Kaiser's),47.458139565191225,19.14619725853452,Supermarket
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Coffeshop Company,47.463246710155566,19.128889182749052,Café
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Éléskamra,47.45563693968847,19.124871459574194,Health Food Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Árpád Utca (136E),47.45484096297482,19.150386579042355,Bus Stop
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Penny Market,47.468949677672484,19.157323837280273,Grocery Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,KFC,47.46266317174978,19.148038893935265,Fast Food Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Grill Land,47.46264363874824,19.147831256252008,Restaurant
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Burger Konyha,47.462536,19.14698,Burger Joint
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Bozsik-stadion,47.44284614950912,19.154363568236988,Soccer Stadium
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,Orsay,47.46292647191109,19.1481613173151,Clothing Store
Budapest XIX. kerulete,47.453039000000004,19.140264000000002,"Kispest, Vas Gereben utca (68)",47.441709953952724,19.140714008587043,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,Buffalo Steakhouse,47.42818911426853,19.119712835953457,Steakhouse
Budapest XX. kerulete,47.435493,19.118003,Tortuga Étterem,47.44152027303494,19.109074311167383,BBQ Joint
Budapest XX. kerulete,47.435493,19.118003,Vakvarjú Csónakház,47.43206934868681,19.09048038974489,Restaurant
Budapest XX. kerulete,47.435493,19.118003,a másik bolt,47.456349753922176,19.12487496040169,Deli / Bodega
Budapest XX. kerulete,47.435493,19.118003,Fitness 2000,47.435409221582184,19.093882727885184,Gym
Budapest XX. kerulete,47.435493,19.118003,Tücsök Vendéglő Söröző,47.433957714618494,19.101109262561753,Beer Garden
Budapest XX. kerulete,47.435493,19.118003,Aldi,47.43754863292807,19.14691215882042,Grocery Store
Budapest XX. kerulete,47.435493,19.118003,Sétáló utca (Kossuth Lajos utca),47.437386,19.10228,Pedestrian Plaza
Budapest XX. kerulete,47.435493,19.118003,Art Pub,47.44217539088349,19.095770010613823,Gastropub
Budapest XX. kerulete,47.435493,19.118003,Duna Garden Restaurant,47.43342897105725,19.090147010520713,Restaurant
Budapest XX. kerulete,47.435493,19.118003,Kós Károly tér,47.45553169411855,19.126482887661,Park
Budapest XX. kerulete,47.435493,19.118003,Pizza Mágus,47.43711653512923,19.101192795304485,Pizza Place
Budapest XX. kerulete,47.435493,19.118003,Bakelit Multi Art Center,47.44671890511608,19.09430967916436,Dance Studio
Budapest XX. kerulete,47.435493,19.118003,Oázis Kertészet - Soroksár,47.42379333890202,19.09842459390111,Garden Center
Budapest XX. kerulete,47.435493,19.118003,Szent Erzsébet tér,47.43978468718086,19.105610725968656,Park
Budapest XX. kerulete,47.435493,19.118003,Tátra téri piac,47.44188785800484,19.11181667467018,Farmers Market
Budapest XX. kerulete,47.435493,19.118003,SZANI Gyros Büfé,47.422375365110774,19.125189312328093,Burger Joint
Budapest XX. kerulete,47.435493,19.118003,Dunapart,47.431260558616046,19.091742159101234,Beach
Budapest XX. kerulete,47.435493,19.118003,Pesterzsébeti Uszoda,47.43248192259964,19.095873352481394,Pool
Budapest XX. kerulete,47.435493,19.118003,Pesterzsébet Jégcsarnok,47.4327652049114,19.097345192439125,Hockey Arena
Budapest XX. kerulete,47.435493,19.118003,Lidl,47.445242010548796,19.0968029122995,Supermarket
Budapest XX. kerulete,47.435493,19.118003,dm,47.43866568239441,19.100916779222075,Cosmetics Shop
Budapest XX. kerulete,47.435493,19.118003,Sza-Sa Burger & Gyros,47.44526685064719,19.097355122701906,Burger Joint
Budapest XX. kerulete,47.435493,19.118003,Cafe Florian,47.4376821024172,19.10092764065902,Café
Budapest XX. kerulete,47.435493,19.118003,Kispesti Atlétikai Club,47.436530698813684,19.15070609176123,Athletics & Sports
Budapest XX. kerulete,47.435493,19.118003,Wekerlei Kávézó,47.45362560646613,19.123013997486286,Café
Budapest XX. kerulete,47.435493,19.118003,McDonald's,47.43845852667965,19.10174515233209,Fast Food Restaurant
Budapest XX. kerulete,47.435493,19.118003,Csili Étterem,47.43547496684667,19.10179238095177,Diner
Budapest XX. kerulete,47.435493,19.118003,INTERSPAR,47.43965193691545,19.10035345634458,Supermarket
Budapest XX. kerulete,47.435493,19.118003,Ecseri Bolhapiac,47.43597952304866,19.14536143110195,Flea Market
Budapest XX. kerulete,47.435493,19.118003,Koller Bácsi cukrászdája,47.455551366545365,19.127165572845517,Dessert Shop
Budapest XX. kerulete,47.435493,19.118003,Pékség,47.44027403599573,19.117701938226883,Bakery
Budapest XX. kerulete,47.435493,19.118003,"Ady Endre tér (23, 23E, 123 123A, 923)",47.43328999291604,19.12688999849235,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,Pöltenberg utca (52) - Pacsirtatelep felé,47.43090337533958,19.108765125274658,Tram Station
Budapest XX. kerulete,47.435493,19.118003,Lidl,47.4165058918062,19.1307481151322,Supermarket
Budapest XX. kerulete,47.435493,19.118003,péklegény pékség budapest,47.42739382891964,19.112550080971744,Bakery
Budapest XX. kerulete,47.435493,19.118003,Magyarok Nagyasszonya tér,47.4266240141845,19.12007119303041,Park
Budapest XX. kerulete,47.435493,19.118003,"Mártírok útja (99, 123, 123A, 923)",47.436417542058216,19.131391343642697,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,Pasa Kebab Döner & Pizza,47.43902951761859,19.103808646648126,Falafel Restaurant
Budapest XX. kerulete,47.435493,19.118003,Mátyás király tér,47.432446,19.133284,Park
Budapest XX. kerulete,47.435493,19.118003,Virágüzlet,47.436711,19.100941,Flower Shop
Budapest XX. kerulete,47.435493,19.118003,Aranyfű Patika,47.43641,19.100757,Pharmacy
Budapest XX. kerulete,47.435493,19.118003,Nosztalgia Cukrászda,47.447650060241706,19.115147142360623,Dessert Shop
Budapest XX. kerulete,47.435493,19.118003,"János utca (23E, 66)",47.439691256805325,19.096521910943785,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,"Írisz utca (36,923)",47.42338200425255,19.131880464315614,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,Akácfa utca (36),47.41978318994842,19.116250183450873,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,Előd utca,47.419698040121965,19.117088007763744,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,"Baross utca (23E, 66)",47.4421629487901,19.095795907534907,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,"Pesterzsébet felső H (23, 66, 923)",47.43905499351211,19.094177551267205,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,"Kispest, Vas Gereben utca (68)",47.441709953952724,19.140714008587043,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,"Gubacsi út (119, 166)",47.444384542833376,19.09720977700029,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,Éléskamra,47.45563693968847,19.124871459574194,Health Food Store
Budapest XX. kerulete,47.435493,19.118003,Gubacsi Gyógyszertár,47.4342755794597,19.0928150376511,Pharmacy
Budapest XX. kerulete,47.435493,19.118003,"Mártírok útja (3, 52)",47.4518234478272,19.108861544234625,Tram Station
Budapest XX. kerulete,47.435493,19.118003,"Sósfürdő (35,36,148,151,948)",47.436291637444484,19.090955172321117,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,Zöld Duna Kft.,47.43171112803643,19.091258999451338,Soccer Field
Budapest XX. kerulete,47.435493,19.118003,Gubacsi Dunapart,47.43601253860188,19.089970035729664,Fishing Spot
Budapest XX. kerulete,47.435493,19.118003,"Vas Gereben utca (99, 194, 199, 948, 999)",47.44343387549838,19.14355836605458,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,"Szabadkai út (23, 923)",47.444199881305096,19.092858365275102,Bus Stop
Budapest XX. kerulete,47.435493,19.118003,Kalóztanya,47.437852,19.088961,Boat or Ferry
Budapest XX. kerulete,47.435493,19.118003,Kolonics György Sportközpont,47.43461228000108,19.08775411352649,Athletics & Sports
Budapest XX. kerulete,47.435493,19.118003,Pizza Forte,47.42732608885848,19.14626873821499,Pizza Place
Budapest XX. kerulete,47.435493,19.118003,Team Spirit,47.44728828763933,19.09200351509955,Wine Shop
Budapest XX. kerulete,47.435493,19.118003,Timót utca (H6),47.44769407071502,19.090715127287396,Light Rail Station
Budapest XX. kerulete,47.435493,19.118003,"Táblás utca (54,55)",47.455519210147415,19.10367199041245,Bus Stop
Budapest XXI. kerulete,47.422143,19.06717,Rizmajer Kézműves Sörház,47.42249195787166,19.072119666029785,Beer Garden
Budapest XXI. kerulete,47.422143,19.06717,Chili Fitness 4,47.42093526052572,19.0671634332393,Gym / Fitness Center
Budapest XXI. kerulete,47.422143,19.06717,Skyward Indoor Skydiving,47.43230974781334,19.055720722285077,Athletics & Sports
Budapest XXI. kerulete,47.422143,19.06717,La Guna Étterem és Pizzeria,47.43241728246961,19.07281672320974,Pizza Place
Budapest XXI. kerulete,47.422143,19.06717,La Guna Restaurant & Mori Sushi,47.427867311312276,19.0751792218093,Sushi Restaurant
Budapest XXI. kerulete,47.422143,19.06717,Arany palacsintázó,47.430370473230276,19.065459225533463,Diner
Budapest XXI. kerulete,47.422143,19.06717,Vakvarjú Csónakház,47.43206934868681,19.09048038974489,Restaurant
Budapest XXI. kerulete,47.422143,19.06717,Dunaparty Megálló,47.43582353127719,19.047492447215884,Beer Garden
Budapest XXI. kerulete,47.422143,19.06717,Promontor Kertvendéglő,47.426186,19.038275,Restaurant
Budapest XXI. kerulete,47.422143,19.06717,Budafoki Borkatakomba,47.41448034348384,19.038359592719736,Wine Bar
Budapest XXI. kerulete,47.422143,19.06717,Hév Söröző,47.41962087178199,19.0654091471532,Beer Garden
Budapest XXI. kerulete,47.422143,19.06717,Duna Garden Restaurant,47.43342897105725,19.090147010520713,Restaurant
Budapest XXI. kerulete,47.422143,19.06717,La Panna Sütemény,47.41128379941301,19.088379668098177,Dessert Shop
Budapest XXI. kerulete,47.422143,19.06717,Fitness 2000,47.435409221582184,19.093882727885184,Gym
Budapest XXI. kerulete,47.422143,19.06717,Müller Pékség,47.42563170578298,19.038785236418516,Bakery
Budapest XXI. kerulete,47.422143,19.06717,Gokart Aréna,47.42989918623292,19.036322881675993,Go Kart Track
Budapest XXI. kerulete,47.422143,19.06717,Erva Lövészklub,47.42208525089715,19.03603949680295,Gun Range
Budapest XXI. kerulete,47.422143,19.06717,Dunapart,47.431260558616046,19.091742159101234,Beach
Budapest XXI. kerulete,47.422143,19.06717,Szamos marcipán - Savoya park,47.43521169042928,19.040959311707944,Candy Store
Budapest XXI. kerulete,47.422143,19.06717,dm,47.435056575394825,19.041275606821205,Cosmetics Shop
Budapest XXI. kerulete,47.422143,19.06717,ALDI,47.43096881900994,19.067488048445867,Grocery Store
Budapest XXI. kerulete,47.422143,19.06717,Csepel Mozi Kultik,47.424156306917254,19.06788801573472,Movie Theater
Budapest XXI. kerulete,47.422143,19.06717,Budafoki Szomszédok Piaca,47.42795632508691,19.040128438285066,Farmers Market
Budapest XXI. kerulete,47.422143,19.06717,Oázis Kertészet - Soroksár,47.42379333890202,19.09842459390111,Garden Center
Budapest XXI. kerulete,47.422143,19.06717,Álomautó múzeum,47.429822614183934,19.037078281090423,Museum
Budapest XXI. kerulete,47.422143,19.06717,Csepeli Piac,47.4250682320411,19.071354906166007,Farmers Market
Budapest XXI. kerulete,47.422143,19.06717,Pesterzsébeti Uszoda,47.43248192259964,19.095873352481394,Pool
Budapest XXI. kerulete,47.422143,19.06717,Fi-Su,47.4182604610814,19.069869378396383,Gym
Budapest XXI. kerulete,47.422143,19.06717,KFC,47.433128818822894,19.042319410688194,Fast Food Restaurant
